TFBS_ID	promoter	TF_name_10.7	TF_name_11.0.2	TU_ID_10.7	TU_name_10.7	TU_ID_11.0.2	TU_name_11.0.2	coords_10.7	coords_11.0.2	evidence_10.7	evidence_11.0.2	confidence_10.7	confidence_11.0.2
ECK125135117	btuBp	GadX	GadX	ECK120011091	NA	ECK120011091	btuB-murI	4163523_4163542	4163523_4163542	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135122	gadAp2	NA	GadW	NA	NA	ECK125300288	gadAX	NA	3667698_3667717	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135122	gadAp2	NA	GadX	NA	NA	ECK125300288	gadAX	NA	3667698_3667717	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135131	gadBp2	NA	GadW	NA	NA	ECK125300353	gadBC	NA	1572161_1572180	NA	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135131	gadBp2	NA	GadX	NA	NA	ECK125300353	gadBC	NA	1572161_1572180	NA	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135145	yefMp	NA	YefM	NA	NA	ECK120027183	yefM-yoeB	NA	2089725_2089738	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135145	yefMp	NA	YefM-YoeB	NA	NA	ECK120027183	yefM-yoeB	NA	2089725_2089738	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135159	yhbTp2	CsgD	NA	ECK120034165	NA	NA	NA	3301280_3301294	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK125135159	ubiTp2	NA	CsgD	NA	NA	ECK120034165	ubiT-yhbS	NA	3301280_3301294	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135161	yhbTp2	CsgD	NA	ECK120034165	NA	NA	NA	3301307_3301321	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK125135161	ubiTp2	NA	CsgD	NA	NA	ECK120034165	ubiT-yhbS	NA	3301307_3301321	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135163	fliEp	CsgD	NA	ECK120016218	fliE	NA	NA	2013069_2013083	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK125135163	fliEp2	NA	CsgD	NA	NA	ECK120016218	fliE	NA	2013069_2013083	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135165	fliEp	CsgD	NA	ECK120016218	fliE	NA	NA	2013054_2013068	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK125135165	fliEp2	NA	CsgD	NA	NA	ECK120016218	fliE	NA	2013054_2013068	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135173	csgBp2	NA	CsgD	NA	NA	ECK125300368	csgBAC	NA	1103825_1103839	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135175	csgBp2	NA	CsgD	NA	NA	ECK125300368	csgBAC	NA	1103795_1103809	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135177	csgBp2	NA	CsgD	NA	NA	ECK125300368	csgBAC	NA	1103772_1103786	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135179	csgDp3	NA	CsgD	NA	NA	ECK125300329	csgDEFG	NA	1103329_1103343	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135181	csgDp3	NA	CsgD	NA	NA	ECK125300329	csgDEFG	NA	1103309_1103323	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135183	csgDp3	NA	CsgD	NA	NA	ECK125300329	csgDEFG	NA	1103504_1103518	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135189	wrbAp	CsgD	CsgD	ECK120026819	NA	ECK120026819	wrbA-yccJ	1067866_1067880	1067866_1067880	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	strong	strong
ECK125135214	wrbAp	CsgD	CsgD	ECK120026819	NA	ECK120026819	wrbA-yccJ	1067888_1067902	1067888_1067902	[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	strong	strong
ECK125135216	wrbAp	CsgD	CsgD	ECK120026819	NA	ECK120026819	wrbA-yccJ	1067918_1067932	1067918_1067932	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	strong	strong
ECK125135218	nadCp	CRP	CRP	ECK120026529	NA	ECK120026529	nadC	118698_118720	118698_118720	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	weak	weak
ECK125135220	yaeQp	CRP	CRP	ECK120026550	NA	ECK120026550	yaeQ-arfB-nlpE	214196_214218	214196_214218	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK125135220	yaePp	CRP	CRP	ECK120026549	NA	ECK120026549	yaeP-rof	214196_214218	214196_214218	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK125135224	yeiPp	CRP	CRP	ECK120027237	NA	ECK120027237	yeiP	2265362_2265384	2265362_2265384	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	weak	weak
ECK125135224	yeiWp	CRP	CRP	ECK120027908	NA	ECK120027908	yeiW	2265362_2265384	2265362_2265384	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK125135226	aaeXp	CRP	CRP	ECK120027580	NA	ECK120027580	aaeXAB	3389483_3389505	3389483_3389505	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK125135236	narQp	CRP	CRP	ECK120029323	NA	ECK120029323	narQ	2585566_2585588	2585566_2585588	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK125135252	csgDp3	NA	CsgD	NA	NA	ECK125300329	csgDEFG	NA	1103456_1103470	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125140726	csgDp3	NA	Cra	NA	NA	ECK125300329	csgDEFG	NA	1103290_1103307	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125140728	csgDp3	NA	Cra	NA	NA	ECK125300329	csgDEFG	NA	1103532_1103549	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125140730	csgDp3	NA	Cra	NA	NA	ECK125300329	csgDEFG	NA	1103563_1103580	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125140732	csgDp3	NA	Cra	NA	NA	ECK125300329	csgDEFG	NA	1103899_1103916	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125140734	lgoRp4	ExuR	ExuR	ECK120027882	NA	ECK120027882	lgoR	4595807_4595824	4595807_4595824	[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins]	strong	strong
ECK125140734	lgoRp4	ExuR	UxuR	ECK120027882	NA	ECK120027882	lgoR	4595807_4595824	4595807_4595824	[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125140734	lgoRp4	UxuR	ExuR	ECK120027882	NA	ECK120027882	lgoR	4595807_4595824	4595807_4595824	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins]	strong	strong
ECK125140734	lgoRp4	UxuR	UxuR	ECK120027882	NA	ECK120027882	lgoR	4595807_4595824	4595807_4595824	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125140757	mntPp	MntR	MntR	ECK120027115	NA	ECK120027115	mntP	1905265_1905286	1905265_1905286	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK125140759	mntPp	MntR	MntR	ECK120027115	NA	ECK120027115	mntP	1905305_1905326	1905305_1905326	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK125140761	mntPp	Fur	Fur	ECK120027115	NA	ECK120027115	mntP	1905378_1905398	1905378_1905398	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	weak	weak
ECK125141137	mqsRp	MqsA	NA	ECK120027513	NA	NA	NA	3168573_3168587	NA	[IHBCE|W|Inferred by a human based on computational evidence],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK125141137	mqsRp1	NA	MqsA	NA	NA	ECK120027513	mqsRA	NA	3168573_3168587	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence]	NA	strong
ECK125141142	dpsp2	NA	MntR	NA	NA	ECK125300311	dps	NA	848957_848978	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	NA	weak
ECK125141167	csgBp2	NA	CpxR	NA	NA	ECK125300368	csgBAC	NA	1103388_1103402	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125141169	csgBp2	NA	CpxR	NA	NA	ECK125300368	csgBAC	NA	1103597_1103611	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	weak
ECK125141192	fadMp1	FadR	FadR	ECK120026643	NA	ECK120026643	fadM	464353_464369	464353_464369	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	weak	weak
ECK125141196	talAp	CreB	CreB	ECK120034153	NA	ECK120034153	talA	2578388_2578406	2578388_2578406	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	weak	weak
ECK125141207	dinJp	DinJ-YafQ	DinJ-YafQ	ECK120026564	NA	ECK120026564	dinJ-yafQ	246519_246535	246519_246535	[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	strong	strong
ECK125141215	argOp	ArgP	ArgP	ECK120027482	NA	ECK120027482	argO	3068880_3068900	3068880_3068900	[GEA|W|Gene expression analysis],[IC|W|Inferred by curator],[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[IC|W|Inferred by curator],[SM|S|Site mutation]	strong	strong
ECK125141231	ilvYp	IlvY	NA	ECK120009226	ilvY	NA	NA	3957874_3957891	NA	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[IC|W|Inferred by curator],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK125141231	ilvYp1	NA	IlvY	NA	NA	ECK120009226	ilvY	NA	3957874_3957891	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[IC|W|Inferred by curator]	NA	strong
ECK125141231	ilvYp2	NA	IlvY	NA	NA	ECK125300370	ilvY	NA	3957874_3957891	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[IC|W|Inferred by curator]	NA	strong
ECK125141248	dpiBp	ArcA	NA	ECK120026708	dpiBA	NA	NA	651884_651894	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK125141248	dpiBp1	NA	ArcA	NA	NA	ECK120026708	dpiBA	NA	651884_651894	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak
ECK125141251	dpiBp	NarL	NA	ECK120026708	dpiBA	NA	NA	652000_652007	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK125141251	dpiBp1	NA	NarL	NA	NA	ECK120026708	dpiBA	NA	652000_652007	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak
ECK125141254	dpiBp	DpiA	NA	ECK120026708	dpiBA	NA	NA	652076_652099	NA	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125141254	dpiBp1	NA	DpiA	NA	NA	ECK120026708	dpiBA	NA	652076_652099	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125141256	dpiBp	DpiA	NA	ECK120026708	dpiBA	NA	NA	652118_652141	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK125141256	dpiBp1	NA	DpiA	NA	NA	ECK120026708	dpiBA	NA	652118_652141	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125141260	dpiBp	CRP	NA	ECK120026708	dpiBA	NA	NA	652018_652039	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK125141260	dpiBp1	NA	CRP	NA	NA	ECK120026708	dpiBA	NA	652018_652039	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak
ECK125141262	dpiBp	FNR	NA	ECK120026708	dpiBA	NA	NA	652022_652035	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK125141262	dpiBp1	NA	FNR	NA	NA	ECK120026708	dpiBA	NA	652022_652035	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak
ECK125141916	rhaSp2	NA	RhaS	NA	NA	ECK125300359	rhaSR	NA	4098617_4098634	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong
ECK125141926	casAp	LeuO	LeuO	ECK120027409	NA	ECK120027409	casABCDE12	2884389_2884409	2884389_2884409	[GEA|W|Gene expression analysis],[IC|W|Inferred by curator],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[IC|W|Inferred by curator]	strong	strong
ECK125141928	casAp	LeuO	LeuO	ECK120027409	NA	ECK120027409	casABCDE12	2884289_2884309	2884289_2884309	[GEA|W|Gene expression analysis],[IC|W|Inferred by curator],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[IC|W|Inferred by curator]	strong	strong
ECK125141930	bglGp	LeuO	NA	ECK120009051	bglGFB	NA	NA	3906836_3906856	NA	[GEA|W|Gene expression analysis],[IC|W|Inferred by curator],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125141930	bglGp	LeuO	NA	ECK125158021	bglG	NA	NA	3906836_3906856	NA	[GEA|W|Gene expression analysis],[IC|W|Inferred by curator],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125141930	bglGp1	NA	LeuO	NA	NA	ECK120009051	bglGFB	NA	3906836_3906856	NA	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[IC|W|Inferred by curator]	NA	strong
ECK125141930	bglGp1	NA	LeuO	NA	NA	ECK125158021	bglG	NA	3906836_3906856	NA	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[IC|W|Inferred by curator]	NA	strong
ECK125141986	gapAp	NA	Cra	NA	NA	ECK125300396	gapA	NA	1862001_1862018	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125145818	uxaCp	ExuR	NA	ECK120009062	uxaCA	NA	NA	3244874_3244891	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK125145818	uxaCp2	NA	ExuR	NA	NA	ECK120009062	uxaCA	NA	3244874_3244891	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak
ECK125145820	uxaCp	ExuR	NA	ECK120009062	uxaCA	NA	NA	3244795_3244812	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK125145820	uxaCp2	NA	ExuR	NA	NA	ECK120009062	uxaCA	NA	3244795_3244812	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak
ECK125145822	rrsBp	NA	Lrp	NA	NA	ECK125300381	rrsB-gltT-rrlB-rrfB	NA	4166435_4166446	NA	[BPP|S|Binding of purified proteins],[IEP|W|Inferred from expression pattern]	NA	strong
ECK125145824	rrsBp	NA	Lrp	NA	NA	ECK125300381	rrsB-gltT-rrlB-rrfB	NA	4166629_4166640	NA	[BPP|S|Binding of purified proteins],[IEP|W|Inferred from expression pattern]	NA	strong
ECK125145826	rrsAp	NA	Lrp	NA	NA	ECK125300316	rrsA-ileT-alaT-rrlA-rrfA	NA	4035160_4035171	NA	[BCE|W|Binding of cellular extracts]	NA	weak
ECK125145830	ddpXp	NtrC	NA	ECK120008999	ddpXABCDF	NA	NA	1563187_1563203	NA	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK125145830	ddpXp1	NA	NtrC	NA	NA	ECK120008999	ddpXABCDF	NA	1563187_1563203	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	NA	weak
ECK125145836	gadAp2	NA	TorR	NA	NA	ECK125300288	gadAX	NA	3667725_3667734	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	NA	weak
ECK125145844	lolAp	RcsB	RcsB	ECK120026785	NA	ECK120026785	lolA-rarA	937278_937291	937278_937291	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK125145859	csgDp3	NA	BasR	NA	NA	ECK125300329	csgDEFG	NA	1103425_1103444	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125147050	tomBp1	BasR	NA	ECK120026654	NA	NA	NA	481179_481198	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125147050	tomBp	NA	BasR	NA	NA	ECK120026654	tomB-hha	NA	481179_481198	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong
ECK125147054	cspIp	BasR	NA	ECK120010984	cspI	NA	NA	1638940_1638959	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125147054	cspIp1	NA	BasR	NA	NA	ECK120010984	cspI	NA	1638940_1638959	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong
ECK125147067	ydeNp	NagC	NagC	ECK125135682	NA	ECK125135682	ydeNM	1582559_1582581	1582559_1582581	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	weak	weak
ECK125147069	ydeNp	NagC	NagC	ECK125135682	NA	ECK125135682	ydeNM	1582683_1582705	1582683_1582705	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	weak	weak
ECK125158205	fumCp	CRP	NA	ECK120009297	fumC	NA	NA	1686752_1686774	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK125158205	fumCp2	NA	CRP	NA	NA	ECK120009297	fumC	NA	1686752_1686774	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125158207	fumCp	CRP	NA	ECK120009297	fumC	NA	NA	1687183_1687205	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK125158207	fumCp2	NA	CRP	NA	NA	ECK120009297	fumC	NA	1687183_1687205	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125158209	fadRp	FadR	NA	ECK120049200	fadR	NA	NA	1234887_1234904	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK125158209	fadRp1	NA	FadR	NA	NA	ECK120049200	fadR	NA	1234887_1234904	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak
