TFBS_ID	promoter	TF_name_10.7	TF_name_11.0.2	TU_ID_10.7	TU_name_10.7	TU_ID_11.0.2	TU_name_11.0.2	coords_10.7	coords_11.0.2	evidence_10.7	evidence_11.0.2	confidence_10.7	confidence_11.0.2
ECK120014156	cydDp	NarL	NarL	ECK120009444	cydDC	ECK120009444	cydDC	931103_931118	931108_931114	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120014158	cydDp	FNR	FNR	ECK120009444	cydDC	ECK120009444	cydDC	931115_931128	931115_931128	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120014161	pfkAp2	Cra	Cra	ECK120011164	pfkA	ECK120011164	pfkA	4107430_4107447	4107430_4107447	[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins]	strong	strong
ECK120014161	pfkAp	NA	Cra	NA	NA	ECK125300397	pfkA	NA	4107430_4107447	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120014163	rbsDp	CRP	CRP	ECK120009397	rbsDACBKR	ECK120009397	rbsDACBKR	3933249_3933270	3933249_3933270	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	weak	weak
ECK120014165	sodAp	FNR	FNR	ECK120009257	sodA	ECK120009257	sodA	4100715_4100728	4100715_4100728	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis]	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis]	weak	weak
ECK120014167	sodAp	ArcA	ArcA	ECK120009257	sodA	ECK120009257	sodA	4100731_4100745	4100731_4100745	[BCE|W|Binding of cellular extracts],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BCE|W|Binding of cellular extracts]	weak	weak
ECK120015185	copAp	CueR	CueR	ECK120011123	copA	ECK120011123	copA	511427_511445	511427_511445	[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120015187	cueOp	CueR	CueR	ECK120010915	cueO	ECK120010915	cueO	137011_137029	137011_137029	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120015191	gntKp	IdnR	IdnR	ECK120009418	gntKU	ECK120009418	gntKU	3577623_3577638	3577623_3577638	[GEA|W|Gene expression analysis]	[GEA|W|Gene expression analysis]	weak	weak
ECK120015191	gntKp	IdnR	IdnR	ECK120009418	gntKU	ECK125158018	gntK	3577623_3577638	3577623_3577638	[GEA|W|Gene expression analysis]	[GEA|W|Gene expression analysis]	weak	weak
ECK120015191	gntKp	IdnR	IdnR	ECK125158018	gntK	ECK120009418	gntKU	3577623_3577638	3577623_3577638	[GEA|W|Gene expression analysis]	[GEA|W|Gene expression analysis]	weak	weak
ECK120015191	gntKp	IdnR	IdnR	ECK125158018	gntK	ECK125158018	gntK	3577623_3577638	3577623_3577638	[GEA|W|Gene expression analysis]	[GEA|W|Gene expression analysis]	weak	weak
ECK120015205	galPp	CRP	CRP	ECK120015171	galP	ECK120015171	galP	3088202_3088224	3088202_3088224	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120015211	galSp	GalR	GalR	ECK120009217	galS	ECK120009217	galS	2241612_2241627	2241612_2241627	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120015213	glpTQp	GlpR	GlpR	ECK120009407	glpTQ	ECK120009407	glpTQ	2352127_2352146	2352127_2352146	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120015215	glpTQp	GlpR	GlpR	ECK120009407	glpTQ	ECK120009407	glpTQ	2352109_2352128	2352109_2352128	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120015217	glpTQp	GlpR	GlpR	ECK120009407	glpTQ	ECK120009407	glpTQ	2352094_2352113	2352094_2352113	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120015219	glpTQp	IHF	IHF	ECK120009407	glpTQ	ECK120009407	glpTQ	2352411_2352423	2352411_2352423	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120015221	glpTQp	IHF	IHF	ECK120009407	glpTQ	ECK120009407	glpTQ	2352244_2352256	2352244_2352256	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120015223	bdmp	RcsB	RcsB	ECK120015172	bdm-sra	ECK120015172	bdm-sra	1556375_1556388	1556375_1556388	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120015225	osmBp1	RcsB	RcsB	ECK120009575	osmB	ECK120009575	osmB	1343511_1343524	1343511_1343524	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120015227	pspAp	PspF	PspF	ECK120009514	pspABCDE	ECK120009514	pspABCDE	1367911_1367927	1367911_1367927	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120015227	pspFp1	PspF	PspF	ECK120010897	pspF	ECK120010897	pspF	1367911_1367927	1367911_1367927	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120015229	tisBp	LexA	LexA	ECK120009117	tisB	ECK120009117	tisB	3853299_3853318	3853299_3853318	[GEA|W|Gene expression analysis],[ICA|W|Inferred by computational analysis]	[GEA|W|Gene expression analysis],[ICA|W|Inferred by computational analysis]	weak	weak
ECK120015231	prpRp	CRP	CRP	ECK120015177	prpR	ECK120015177	prpR	348529_348551	348529_348551	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120015231	prpBp	CRP	CRP	ECK120010936	prpBCDE	ECK120010936	prpBCDE	348529_348551	348529_348551	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120015236	prpRp	PrpR	PrpR	ECK120015177	prpR	ECK120015177	prpR	348521_348544	348521_348544	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	weak	weak
ECK120015236	prpBp	PrpR	PrpR	ECK120010936	prpBCDE	ECK120010936	prpBCDE	348521_348544	348521_348544	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	weak	weak
ECK120015245	hcaRp	HcaR	HcaR	ECK120015176	hcaR	ECK120015176	hcaR	2668934_2668946	2668934_2668946	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120015245	hcaEp	HcaR	HcaR	ECK120015153	hcaEFCBD	ECK120015153	hcaEFCBD	2668934_2668946	2668934_2668946	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120015252	edap1	KdgR	KdgR	ECK120009727	eda	ECK120009727	eda	1933095_1933115	1933095_1933115	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120015254	edap3	PhoB	PhoB	ECK120009732	eda	ECK120009732	eda	1932827_1932848	1932827_1932848	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120015256	moaAp1	CueR	CueR	ECK120009488	moaABCDE	ECK120009488	moaABCDE	817019_817037	817019_817037	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120015258	galEp1	GalR	NA	ECK120009218	galETKM	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp1	GalR	NA	ECK125165935	galE	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp1	GalR	NA	ECK125165937	galET	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp1	GalR	NA	ECK125165939	galETK	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp2	GalR	NA	ECK120009219	galETKM	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp2	GalR	NA	ECK125165936	galE	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp2	GalR	NA	ECK125165938	galET	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp2	GalR	NA	ECK125165940	galETK	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp2	GalR	NA	ECK120009219	galETKM	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp2	GalR	NA	ECK125165936	galE	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp2	GalR	NA	ECK125165938	galET	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp2	GalR	NA	ECK125165940	galETK	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp1	GalS	NA	ECK120009218	galETKM	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp1	GalS	NA	ECK125165935	galE	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp1	GalS	NA	ECK125165937	galET	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp1	GalS	NA	ECK125165939	galETK	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp2	GalS	NA	ECK120009219	galETKM	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp2	GalS	NA	ECK125165936	galE	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp2	GalS	NA	ECK125165938	galET	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp2	GalS	NA	ECK125165940	galETK	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp2	GalS	NA	ECK120009219	galETKM	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp2	GalS	NA	ECK125165936	galE	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp2	GalS	NA	ECK125165938	galET	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015258	galEp2	GalS	NA	ECK125165940	galETK	NA	NA	792134_792149	NA	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120015264	mglBp	NA	GalR	NA	NA	ECK120009359	mglBAC	NA	2240618_2240633	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	NA	weak
ECK120015264	mglBp2	NA	GalR	NA	NA	ECK125300305	mglBAC	NA	2240618_2240633	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	NA	weak
ECK120015264	mglBp	NA	GalS	NA	NA	ECK120009359	mglBAC	NA	2240618_2240633	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	NA	weak
ECK120015264	mglBp2	NA	GalS	NA	NA	ECK125300305	mglBAC	NA	2240618_2240633	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	NA	weak
ECK120015288	gntKp	GntR	GntR	ECK120009418	gntKU	ECK120009418	gntKU	3577634_3577653	3577634_3577653	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120015288	gntKp	GntR	GntR	ECK120009418	gntKU	ECK125158018	gntK	3577634_3577653	3577634_3577653	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120015288	gntKp	GntR	GntR	ECK125158018	gntK	ECK120009418	gntKU	3577634_3577653	3577634_3577653	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120015288	gntKp	GntR	GntR	ECK125158018	gntK	ECK125158018	gntK	3577634_3577653	3577634_3577653	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120015544	hyaAp	NarL	NarP	ECK120009477	hyaABCDEF	ECK120009477	hyaABCDEF	1031966_1031981	1031966_1031981	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120015544	hyaAp	NarP	NarP	ECK120009477	hyaABCDEF	ECK120009477	hyaABCDEF	1031966_1031981	1031966_1031981	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120015544	hyaAp2	NA	NarP	NA	NA	ECK125300412	hyaABCDEF	NA	1031966_1031981	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	NA	weak
ECK120015546	hyaAp	NarL	NarP	ECK120009477	hyaABCDEF	ECK120009477	hyaABCDEF	1031982_1031997	1031982_1031997	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120015546	hyaAp	NarP	NarP	ECK120009477	hyaABCDEF	ECK120009477	hyaABCDEF	1031982_1031997	1031982_1031997	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120015546	hyaAp2	NA	NarP	NA	NA	ECK125300412	hyaABCDEF	NA	1031982_1031997	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	NA	weak
ECK120015556	napFp1	NarL	NarP	ECK120009493	napFDAGHBC-ccmABCDEFGH	ECK120009493	napFDAGHBC-ccmABCDEFGH	2303615_2303630	2303615_2303630	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120015556	napFp2	NarL	NarP	ECK120009754	napFDAGHBC-ccmABCDEFGH	ECK120009754	napFDAGHBC-ccmABCDEFGH	2303615_2303630	2303615_2303630	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120015556	napFp1	NarP	NarP	ECK120009493	napFDAGHBC-ccmABCDEFGH	ECK120009493	napFDAGHBC-ccmABCDEFGH	2303615_2303630	2303615_2303630	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120015556	napFp2	NarP	NarP	ECK120009754	napFDAGHBC-ccmABCDEFGH	ECK120009754	napFDAGHBC-ccmABCDEFGH	2303615_2303630	2303615_2303630	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120015558	uidAp	UidR	UidR	ECK120009067	uidABC	ECK120009067	uidABC	1696298_1696313	1696298_1696313	[GEA|W|Gene expression analysis]	[GEA|W|Gene expression analysis]	weak	weak
ECK120015560	uidAp	UxuR	UxuR	ECK120009067	uidABC	ECK120009067	uidABC	1696116_1696133	1696116_1696133	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120015562	uidAp	CRP	CRP	ECK120009067	uidABC	ECK120009067	uidABC	1696231_1696253	1696231_1696253	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
